donorID,proba_donation
129155,0.01655375306677834
134032,0.01885687096598632
126839,0.027195108112077742
129283,0.11811452833799618
125637,0.02069909966474007
121702,0.018442961371344158
111087,0.0057405033166744975
117715,0.026158472696612062
127350,0.13549326166134468
133653,0.013718398749970972
130857,0.007541506056569633
140863,0.0686358294062758
118295,0.0203250289321456
105208,0.029733552848229265
106671,0.015122302597454642
108257,0.21832262327420746
142403,0.006259557996005869
138882,0.01781474706943787
101752,0.04166248330818934
125243,0.032234730370591234
124500,0.015312821862704674
130294,0.1509486324224958
126889,0.039236399189175195
130306,0.02296122362196683
120379,0.0038630507464153204
131295,0.015283784520235233
109494,0.03398037689813332
124470,0.04525484864211158
121706,0.005412722950162098
108032,0.013011021462729006
107151,0.004428173044906122
101841,0.022701032372458893
116097,0.004871846127105445
143797,0.013316127126519544
118450,0.01882946210078707
117054,0.03612719160748298
135153,0.09757868444883148
103528,0.02943403393179648
128949,0.005243010121289589
139471,0.025536285417874414
118088,0.07185162667553571
126046,0.014501972059350896
109717,0.0023377628196374393
104615,0.023209114511152092
141200,0.0051743408591008
123467,0.01750721699111239
143904,0.06604858534856667
140718,0.017720646516405876
111594,0.008084873413644167
115678,0.01577012659663499
120058,0.011215317477414766
123599,0.018569772927773613
137543,0.006933555189461409
135923,0.03947698675409466
125351,0.023963958122211877
142734,0.026156388959280807
105827,0.005817825795281575
134964,0.029015742404909728
120855,0.08210039681015323
133660,0.03812447307883718
142264,0.026557091301907306
106649,0.01233627416139502
143944,0.0371189990571906
130721,0.008970285293156367
139182,0.02039512378610343
111148,0.012793228731324801
108517,0.009564182918968205
123569,0.02001400763901319
132938,0.0173781815571562
140351,0.01177393217261256
141619,0.008715834023751748
137667,0.14432326615250943
124985,0.004969979287986949
102864,0.11299747602216144
142220,0.03849745766610314
131277,0.03611962972972674
109209,0.007753225785701709
135630,0.02263150248733413
131571,0.0322548754689601
103106,0.010876804207222951
126814,0.022958523402938285
136445,0.010194003594093861
125603,0.09558136089575718
118167,0.0053991616223630365
120912,0.037912803062441644
109782,0.023643189417926785
134425,0.05953245819194473
118727,0.01601573790868122
116533,0.018871581192191657
134830,0.057171582757550174
133772,0.004924414880426159
132363,0.018506355754787387
110765,0.16385757059177455
128897,0.014476837306364473
106838,0.14100198313611612
107502,0.011503279020323305
135935,0.04441827629773513
117088,0.010953541520627219
122179,0.03239574436154494
113190,0.01552903954071933
135711,0.005432785490173108
122690,0.06620208598939151
122876,0.021492637257852616
131543,0.06842765681245566
130938,0.07343622456051027
112576,0.1005433849663062
103348,0.01166083682637256
142806,0.020654790803383644
113129,0.03816085853066557
111104,0.0026834084287269936
122233,0.009901064720317012
140234,0.020392200211477775
144350,0.003861859534049993
119773,0.010405072302208858
106231,0.01597084656233329
125961,0.028633882642168835
107145,0.10982700049434448
129895,0.012317978386282371
119750,0.0074952199592160235
113196,0.013959655490397205
104294,0.040369403552095846
142508,0.04522602512358102
110194,0.011628444398587777
118979,0.05984855388820113
108992,0.04329070687987109
141740,0.05224234868367305
131071,0.0059642046210495285
140389,0.008489977605211975
109720,0.0032287735085809637
124858,0.007033653061087614
124588,0.006898069701707464
129512,0.10033610658994709
127145,0.012817668526815415
124531,0.027963358761624656
106464,0.08962766458899825
107515,0.010830476650144878
114394,0.011780608167738819
103464,0.06347012721608529
137215,0.004436814215920463
102078,0.01564094056243572
110982,0.09471407113257888
132577,0.042962457482521824
115944,0.00578045794463538
132228,0.0757711991738333
114362,0.06029969757290233
105341,0.004703318185635962
103090,0.02443863862341418
102456,0.04113674548034971
136106,0.021205103718560433
125101,0.007439419554233847
103626,0.01206243780205772
135341,0.013879297536853295
140634,0.024397526946362463
141451,0.004482574357882825
128076,0.0656281942509152
137358,0.006663034788746351
136225,0.011417110933457413
118357,0.06458571957875703
127811,0.013204476411493273
138136,0.03938280155562661
129713,0.0074753420740948226
133427,0.0073752750109490235
142684,0.24170821587764313
139974,0.012411931270748744
128114,0.029174104516682686
126479,0.02113970778547399
133414,0.00518970670273659
141936,0.01229376144669156
102160,0.011800000798255278
105935,0.010942252141580169
119747,0.05246676181212871
107050,0.0047571814190556835
103843,0.02079559646174996
123751,0.022095580916887358
128504,0.017775449005651065
106696,0.05996087780511953
111443,0.0819255394653221
114519,0.08468431169822067
141827,0.011675097253944501
102599,0.06614181691625104
108696,0.013081137096055228
113442,0.007341758391172659
141363,0.03784687115335116
143104,0.005781845625543271
101949,0.12893982933083808
138106,0.1300711909925043
140920,0.06061367464415644
129380,0.06583883215316716
112855,0.010506111144761191
138682,0.014502075434830492
114636,0.06063407359396266
118116,0.008448921741076275
131535,0.02401272429868939
114191,0.11002445338141052
113553,0.012629665998227017
123505,0.06410159164062837
133919,0.009614884735128667
112296,0.00334244945517637
132175,0.12950064252610588
115955,0.0418680035521506
113954,0.017533853891070764
114447,0.08886031413156216
136886,0.007567840611724497
131492,0.005356667602920751
138486,0.2993513566321798
102306,0.056858492690279615
127334,0.02740975797158262
144605,0.04313252186504765
115578,0.06479282309223651
126826,0.0037321182885897497
112723,0.01091635656156924
105706,0.004065699584415105
107367,0.037980675081742035
123201,0.12586403422982426
131781,0.015337319173305481
101437,0.04203334537050762
107005,0.053396724997397976
101898,0.04464493298370443
100085,0.023736810357605928
143755,0.009903523878056575
112065,0.019283915787319743
133415,0.008810589182885183
117595,0.0349410452481306
105436,0.009515366591531007
117484,0.0098690746012012
115013,0.0212338560399661
123153,0.014825713242769541
143270,0.2619268882927992
131787,0.02647260533619819
123511,0.04241586941872572
126234,0.004654855843161577
134297,0.05016519422409132
109960,0.005644390915502717
102621,0.008138293906681386
143663,0.006060329330003504
139924,0.004500047095952663
108791,0.019781929561974495
110086,0.02495086764105269
113575,0.015929005212485744
139969,0.03000758347947176
136000,0.003679169997369328
110648,0.04681939396791531
107865,0.0038501356625454753
129542,0.24205198388260998
116609,0.010167665990907916
132585,0.05226226330859481
106319,0.03471611688942528
106031,0.006817524285409412
105499,0.02122049443300815
111337,0.021559382756672248
120197,0.021222193546865543
128139,0.008564443957158763
111364,0.014786920078656755
101877,0.17783593653872562
101995,0.061759286522939404
107425,0.011057963336212048
138505,0.003970525965598232
103289,0.0752541186646573
115232,0.0640314896142662
120729,0.007440708433285256
103366,0.01671891752629035
140159,0.017788543394977395
116056,0.029910563280969728
134113,0.1545346882468107
137192,0.05177814245018658
124192,0.010747613994260854
128545,0.015264252786437787
102683,0.02318014455756434
144141,0.11703472334137806
125813,0.13492408028803443
115205,0.00674218814463358
105818,0.011056090977367625
132977,0.011628336372864945
100131,0.00736113969804293
132462,0.09507822273464997
136324,0.005305494690861928
104608,0.006172718930722827
141779,0.004503274447577633
114008,0.045362297753108405
128934,0.0471663512912806
119054,0.03666756604464216
143822,0.005520671315128896
120271,0.24515826983376815
113636,0.01421839146818585
100584,0.009815110254880102
115732,0.01703572557699304
113201,0.06722564948510316
138698,0.01081346929427356
101360,0.012466518693773215
108039,0.01366118727550285
123837,0.13810261228904433
111404,0.027246799958184072
137792,0.03381604447293231
104067,0.04094904438139622
114657,0.008532116444149003
128067,0.008688313384258371
117995,0.030843356392766214
104026,0.030623848495872765
119231,0.0026535389814419255
119687,0.005976110226019844
130618,0.010342544259904213
115480,0.004963545439184256
122807,0.08880962554005992
144139,0.007563466851970411
143372,0.03004785840923842
111806,0.09563530570639209
107353,0.0438141935191511
103285,0.021472329668087087
126676,0.006562454086516069
121993,0.006030425866425158
100004,0.04810905215212337
136887,0.0032146069867629748
128703,0.043031089148460024
102105,0.020873912756656492
108617,0.007241825388389703
126523,0.01608308403765823
105053,0.012256607308477795
143473,0.13828631476186615
135560,0.07499290316490372
141542,0.041382978764553074
139889,0.03093509688822832
115852,0.11613874835981593
122820,0.02730203211012227
123586,0.03235577128129002
115496,0.04404075543031023
138807,0.032187860430998166
103770,0.02817133488908231
136538,0.01228093564614697
125136,0.01155840505951024
135888,0.029288902907391206
107437,0.05027798912583957
138383,0.01748561356765825
131777,0.016018245508968822
132496,0.017243473389365827
132848,0.08252236539516528
109943,0.006447041430839968
121967,0.00855287209410149
129751,0.030494952312349638
139875,0.06368315156954606
141746,0.012771474588296805
100750,0.09091665207851168
121146,0.1200622565207183
126191,0.006877473331581525
110211,0.0045328465824873146
114045,0.007027744531945207
142271,0.018846479558780826
109179,0.0034260651188899836
126622,0.009042876665029563
134987,0.002918373334822153
134511,0.01045002081438704
141823,0.019798828018542377
130582,0.018246675426239492
127917,0.014886563930245879
120142,0.006180594889932992
105397,0.15546738846961933
122229,0.021949373273245858
142941,0.01749050403137954
105203,0.05802936504547396
113646,0.01921924744386923
111058,0.004407908980217985
131911,0.05409164684146635
112493,0.16761778359165144
129833,0.10097158397318957
122196,0.022844475915829804
109786,0.013255299965183143
144482,0.041961227769440584
104892,0.003281986366975714
140327,0.027853352533128133
135718,0.014079775162732806
115994,0.004835088107245245
116827,0.027911399929816203
139158,0.005019552482086868
122245,0.04717532657672578
140621,0.006340874147545562
123380,0.08038277700041527
144410,0.08863513496709644
121964,0.0029080539719015808
123394,0.014756329851616918
141580,0.00506912803852368
119179,0.016051298072321394
135807,0.021989650057809933
100418,0.02544570054626296
113546,0.015178172900589126
134594,0.05668826605777979
109892,0.0673847890046168
141265,0.03843312894142942
133845,0.008207679861092488
109964,0.0050652056065975766
109592,0.05743267064002042
100489,0.024465080022223827
128731,0.020663067657574113
115656,0.007718721435235694
125871,0.004993119424857682
121381,0.1319688234129288
124820,0.011262958744979302
108435,0.027775902224610457
105168,0.02822310383093364
118794,0.004212887733029105
132682,0.05207759261408142
141306,0.003659939963604408
127768,0.27708769662635135
105235,0.0028363944383001404
126146,0.06592559955509442
109065,0.004158981310025404
113625,0.007823103139023272
128220,0.04523209584710111
117233,0.15689251214086813
124249,0.006315128721967821
141615,0.013068070235861274
137265,0.006980492994313623
111530,0.02094319132985629
123457,0.056524268720488734
112299,0.020277483821140405
142106,0.0455699140071518
114750,0.04971728686657053
130397,0.13271393976780615
121269,0.01630787933392666
105531,0.005908646722594246
140691,0.014275819108650304
118831,0.03240052483549139
118392,0.01944648587209933
144393,0.032008251452402714
115657,0.003130268874330012
106579,0.10709250001543529
143545,0.003975913373811488
105323,0.028063528910523113
117620,0.010790360394897912
137778,0.010247962869487476
111382,0.014608209533185494
102285,0.005250466165883273
139939,0.12033527652425521
143090,0.020243722565384523
116442,0.04625524981927333
133268,0.020140094797237867
124490,0.009289362658848263
130263,0.00841763878273766
129617,0.028800795251761754
135757,0.013872329244716411
127233,0.07030382719437175
102560,0.10228449126802247
130905,0.06188833444212473
115109,0.04892218372981519
100081,0.015413478884503975
111937,0.005922290219430777
128311,0.018169846309215396
117480,0.004988182504292204
118754,0.01446962234867146
118358,0.06732365903565243
116095,0.005618660718001281
143626,0.012818195439570194
106522,0.043783304730862255
123776,0.03721662537005096
115391,0.016242780750945936
120730,0.12106916804962195
100655,0.014855389896625706
107173,0.06568921496629757
113576,0.0069944055136281
135310,0.016743379928645618
121513,0.029351896861231106
141171,0.09367816513892809
122104,0.07301556820419323
139365,0.016622150900067977
129946,0.010387694183746117
116193,0.004172936265920794
142334,0.025699117496590505
125679,0.022997703423880914
101933,0.017645854028977125
119798,0.0187337105124536
142495,0.006785713614868227
123502,0.013378581495486173
108227,0.004195579951458884
102791,0.08634417226616521
120787,0.0058197103856734685
102323,0.07717059119001062
103724,0.2665760781451016
119077,0.028755533540167418
112487,0.029553359245877212
111586,0.015807501079695075
104487,0.14451979618896568
110608,0.02832262018031834
110397,0.01657203215506273
130302,0.034831755338376645
125717,0.005427793577861702
108426,0.02515262363369743
122686,0.011600914845589344
134641,0.050574059556319044
100437,0.06151354256930815
103145,0.04306245845126195
121731,0.0328307813543606
129378,0.00796480756839227
109419,0.021796343019646672
127726,0.004323902158488925
124738,0.02858716969334231
143274,0.0517012448589859
116211,0.007897354676347071
123883,0.03173285365287263
138567,0.012392879667103835
115972,0.01209084340026424
132068,0.061394914543869826
118726,0.008840033392416438
122218,0.006877337279506576
117106,0.03891451337787907
106871,0.017829570026836723
103418,0.0039176112319528195
137336,0.0041122804402265595
119071,0.013871170276005935
139416,0.04920250942692433
114973,0.008657635371492453
138131,0.04216832309548513
113271,0.03217647024468598
128235,0.12783274050399393
122054,0.014905669340968725
113538,0.00838988614605785
101168,0.004197548415567805
100975,0.10699803872501316
116416,0.009112662976159156
138742,0.014730029413015164
134360,0.06021220781791722
120130,0.004406694008973018
111354,0.0027004702237268365
139732,0.0050060889934181625
107361,0.035531088243169334
136313,0.008276769424655146
123294,0.056782036446085454
140509,0.004057762988723776
110310,0.03473490937149157
133404,0.023928612754929253
124879,0.03401716439435302
139918,0.034347078072283356
129123,0.011200983813387974
108398,0.35074482440729965
106004,0.03941595502468636
142361,0.01774270559910302
122111,0.010460383886081379
144010,0.00892643261440879
102727,0.023139058482315743
124167,0.05542233448076004
138591,0.013421848095768796
111057,0.005164629416047183
116009,0.002639686913202001
112920,0.015461017736271654
120888,0.007754889670371929
128945,0.013448123787698517
115076,0.05444268090740306
100069,0.015495945391141717
130668,0.018964043024643912
144363,0.07301233852014194
127214,0.011738403937620179
118817,0.020344415049407084
105059,0.026697550793843304
113136,0.009212584766707417
142877,0.012521379518396485
116363,0.0035364820808154542
111178,0.01110594247537032
128961,0.09997816443335662
142000,0.004476916656905386
134508,0.02893142093798095
116816,0.013876218426501769
120011,0.0137167305198044
131074,0.01986645746598004
108471,0.009154140280286754
103097,0.0033175719676493813
134091,0.040935257927918176
102254,0.022754424743449818
119958,0.05183894935531181
106607,0.016658961163725356
123060,0.003212035659578638
124954,0.09571683009404729
109587,0.01389988343837029
106075,0.06515143472530106
131601,0.008486536599461778
132366,0.04898749872640622
111525,0.007750711174701343
106652,0.03283633947332886
136405,0.02896576528039535
116583,0.007643208135542468
119550,0.008822145515657397
108751,0.06244576302551449
139508,0.033583539798616405
142689,0.01636795380310738
137982,0.018499935850742694
129297,0.007967886480437954
105269,0.012986706083999827
140747,0.04070751667346941
103442,0.04240834270206044
110465,0.11122432332077928
137064,0.01594982681170743
136757,0.003617146746978433
125805,0.0324537867563657
117812,0.01992637886950749
138687,0.046848589935786424
110943,0.043374433410235246
100725,0.044383563580992776
126888,0.010670419823232831
111663,0.024006007896405654
135574,0.13472782711418935
118315,0.05314871267285207
125921,0.08148905415618742
116784,0.1595439408953582
122956,0.003196436001759697
113638,0.004647683089626623
103833,0.009291656917342458
126722,0.06119758583698831
120934,0.005062922800793643
126297,0.05084174606907234
135035,0.036169450877802774
110563,0.03565632778296783
127064,0.04860233738900606
104652,0.05241208534385689
108808,0.039135039421047325
126384,0.013916852951918829
136968,0.08270855647393772
124764,0.07369993436733348
127518,0.006429899199892078
116348,0.04019738798948133
101320,0.16262295532913223
115553,0.03359734413283928
129799,0.29345954999415025
105172,0.06241983605774574
113238,0.003194307125874854
107004,0.03415951836941216
136200,0.0633190958687483
112881,0.010826202812141115
135304,0.008138991213574722
102089,0.002797145403107447
111782,0.0060235713234887385
117326,0.016132552815319192
128585,0.005714306353285006
144325,0.009518061674274356
100824,0.024178530394344217
108850,0.007339974167701843
104183,0.00823905754337703
119193,0.00928658986980161
119089,0.018625640007173552
132772,0.015523429206808128
137454,0.025680731908064604
141003,0.018576375300045616
100006,0.022941540053806372
118609,0.38720924210115254
123818,0.03768249816322081
121065,0.021333026395821332
108689,0.009093172173037022
138330,0.09751396338986469
101330,0.012122793134278947
136972,0.02428936720702428
113328,0.03337941277461173
102699,0.03492047086926049
143277,0.005635772255794558
124179,0.011034823129953235
140617,0.004626792041620292
112686,0.04489806239883624
128236,0.04089733745364779
116769,0.03707280650076523
121427,0.12331529074348337
112270,0.08670190322143125
119966,0.22097199889654917
111893,0.07313235095804238
130172,0.035889023768372975
132356,0.014910371153690021
119075,0.01838348892069384
121775,0.00561917236320683
118971,0.007772569840748956
141391,0.021918757018013605
113343,0.009486108474215946
110687,0.04570932805223827
109779,0.008366968193376715
111833,0.10716137471926875
129415,0.024454187586822607
103142,0.008674315920798014
107907,0.012635857851525462
104323,0.00454393173763044
108530,0.06335044915115645
119845,0.005047982008764019
110889,0.00975494135051536
143056,0.044160643207667015
130636,0.00899668319698407
137959,0.0035350764126893816
138678,0.05472788397790055
107799,0.008854459996085121
124314,0.046196790661043735
138077,0.01864018843260108
142327,0.06627740336610603
140202,0.077083834612491
144035,0.07543562192128293
113886,0.004365510741685904
144148,0.016388452940430533
104045,0.018583382569816155
116801,0.0032717099602810468
123259,0.018077864444813425
109097,0.003918106935329994
127616,0.027914679223438616
136401,0.09925503542047505
112756,0.06435967323279428
100811,0.09872805871426465
144371,0.06021971416023804
101937,0.0058087685961969076
136110,0.008972502016860139
104513,0.020755210666439667
117778,0.004033421140141081
126121,0.034595401836869225
127899,0.008137930617371869
131203,0.023829156222230564
111864,0.02073728828133244
122509,0.2886846417512605
121075,0.004810441111690192
133657,0.010299677765168963
114811,0.15813110298123292
102799,0.05134165230990931
124261,0.008322981321837978
108748,0.0695660666446921
111513,0.01813507552526679
103613,0.04458970576665081
142732,0.01534355712149431
123172,0.01766145897247398
119737,0.008754927819214943
105050,0.035637666973617504
115868,0.045248918720541736
143996,0.03840627243496761
125336,0.030995064623195814
125292,0.008635528477944547
117301,0.0026567463494987778
130317,0.054320588953925754
117682,0.019587765714493964
104748,0.015111134310006963
140491,0.023947226698991502
128068,0.13480815453907863
139018,0.04117359601129436
130232,0.010412239080500657
137397,0.0031118462163194547
115604,0.029064894483897617
102740,0.003419301688838411
130732,0.03354853182861757
120951,0.0070074639865906115
142413,0.008002572452944974
127292,0.04349500277806136
136665,0.03990100733028773
101087,0.0033883445807762927
118973,0.04866409072488882
123437,0.0288578366123201
123576,0.00946971845625564
127694,0.0647741121205649
110214,0.0054080487138539425
101011,0.05987064393919427
128693,0.005130524803069537
137802,0.07944892298304294
115757,0.01603615280099332
110681,0.012548865271480374
111386,0.14483717037159108
137166,0.27578421796533065
133051,0.041110774416404545
128958,0.1448089967444905
133625,0.03437987645477663
110707,0.03871475550637486
141430,0.013619421741837065
134747,0.10204590906137627
113511,0.013381963661595253
116714,0.007402963328047149
143536,0.028576602485621157
115279,0.10861596540434788
126827,0.028531756543857235
117444,0.058220778071848556
124090,0.005224070264079108
114083,0.015857005798058498
100325,0.017798771075363186
129828,0.007796036523889142
107741,0.0028534101652238205
143025,0.09537440393844784
140399,0.003742001995543287
100596,0.023858263859127826
105244,0.02375074270136264
112148,0.01157047618605909
105241,0.010254911704187093
101938,0.032521559017409545
104919,0.016326344186877968
138760,0.09357323060612373
115591,0.013749861506791475
131318,0.021312945583788576
131167,0.03177138962550954
129658,0.09768518678927171
133938,0.007583295966999449
114160,0.008101816957890768
112955,0.028043443230823247
112245,0.0130439817097888
115449,0.023310217221000618
132905,0.05590866525905188
111306,0.02948698486783316
140917,0.004972275128694075
144345,0.009642652912938499
125651,0.04059174963987712
138821,0.010180227362145973
129102,0.007750450584856007
134452,0.07792897350936409
115756,0.1841046849776881
144138,0.01621688059123697
123872,0.04711654156286989
131054,0.031628232842117694
132481,0.1079952878939962
136312,0.0432787880842884
112980,0.016975384955560786
101000,0.007147615508352221
127740,0.09432313325281819
115212,0.004884243997452651
103051,0.005761342264319791
129576,0.011099887278717902
123336,0.025914259285940888
115947,0.014548578619440542
129071,0.02127830166863404
122975,0.032403080178710644
120451,0.013085208240703734
114425,0.0057324795598176275
139972,0.04629292268265251
102201,0.02224011570587887
135174,0.021278148284698352
137990,0.03456519677745487
112370,0.04416050828075139
133209,0.003929967061186368
114515,0.015212532827189252
128761,0.004370803973856678
105403,0.007810905644268716
137995,0.04787292748316401
131605,0.03368894647793179
110374,0.012947284750919559
132612,0.10177512719767356
120976,0.030119368865766855
137167,0.061882095090424846
120218,0.052376718195915925
105495,0.05020234110050894
137094,0.10838886088936986
105527,0.008789591407018755
109485,0.0034525176779130772
127392,0.012828701695842087
136412,0.01661328744263541
143624,0.09415389124787878
109640,0.011010151523693404
105963,0.012200677066354464
121481,0.060289534872538776
103773,0.021452888276152906
119180,0.025110303850372648
112448,0.10379627130592231
104289,0.006748463981360424
143202,0.009574843483157746
132401,0.002915184255499434
111739,0.02881370108886871
117135,0.029617704914746194
136561,0.07280781370603535
109740,0.00577716400884013
138058,0.0047540759066915985
143564,0.022042222310156616
104242,0.011183799395670765
133963,0.00756242748193389
107961,0.12191739300794112
114475,0.03481805173275717
142998,0.14783877954905547
127400,0.00941615734103969
140600,0.012290461443085899
139440,0.021671520217641658
118203,0.006676594790521545
122304,0.08731518380844702
117553,0.011520264704957307
113589,0.0032890319218051496
140652,0.021700695126876505
124279,0.013628645991843668
143381,0.15325670786140397
135265,0.009619084344649306
140563,0.13629879479797768
135587,0.04841630720759048
103600,0.04467279046038315
107535,0.08340840438241257
122950,0.029816414614012753
119889,0.33284531510028137
118120,0.006163465654388042
111390,0.011804205644491588
101836,0.0063779372224150675
142263,0.12038263636435892
110651,0.03438180300018581
115402,0.036329266845016375
142864,0.10662951234070935
118581,0.017061540246755453
135870,0.019013906889924496
141073,0.003913545944696658
114336,0.010726278187099546
117129,0.047853286061434984
102003,0.012644856723929817
113423,0.011104624189658513
101128,0.017716879438193167
113297,0.0042235876095885515
120232,0.02470354025883116
103214,0.05944301008641624
130903,0.009714949449748905
138998,0.02705331917867842
118779,0.035988610205107616
138851,0.061073526091731806
143419,0.019909438433028205
130551,0.035506967442115914
115310,0.029498254846176207
